filename,RMS_EHG_1_butter,log2_EHG_1_butter,perm_entropy_EHG_1_butter,svd_entropy_EHG_1_butter,spectral_entropy_EHG_1_butter,sample_entropy_EHG_1_butter,Hjorth_mobility_EHG_1_butter,hjorth_complexity_EHG_1_butter,Approximate entropy_EHG_1_butter,num_zero_cross_EHG_1_butter,petrosian_fd_EHG_1_butter,katz_fd_EHG_1_butter,higuchi_fd_EHG_1_butter,detrended_fluctuation_EHG_1_butter
tpehgt_p006.dat,0.009942722976560835,-6.652143273236686,0.8405442445369641,0.5644207564435598,0.5021353412119341,0.8921782876414172,0.27015983739501365,3.5336300124919924,0.9727080026938926,3007,1.0115293546373447,3.3850418354424523,1.449322614900636,0.6391074927745893
tpehgt_p007.dat,0.011270902448821753,-6.471253154627038,0.853468969723734,0.556074244826232,0.5013315724878113,0.962116717977815,0.2607794162152743,3.7830023670865103,1.0599565382167984,3407,1.0119535965808149,3.0099286122213385,1.4842152210585875,0.713235189732739
tpehgt_p008.dat,0.008875254914182482,-6.815995727619891,0.816428097222612,0.5308577527316884,0.49556118886118,0.7110398014190996,0.2384500133360713,4.18258726770658,0.7961826077054379,4036,1.011201998117308,2.5686738707576753,1.470483803197258,0.7333368719049677
tpehgt_p009.dat,0.00908885404602489,-6.7816858787286325,0.8243844359407739,0.5397490468382127,0.5020522806149353,0.7752043701942903,0.24616253065713975,4.035874925634791,0.8432642391873504,3772,1.0113449345965937,2.8955779189699125,1.483650268223378,0.7267890942368141
tpehgt_p010.dat,0.006289986864956839,-7.3127272802572705,0.8132120949507036,0.5869938829541216,0.5388000695782411,0.6252304714456869,0.28828476693477645,3.5205988816422784,0.6970497028743878,4628,1.0113157106441866,2.7521737237702095,1.555093142235495,0.6911026425274522
tpehgt_p011.dat,0.00484611606129531,-7.688955327860835,0.7863175014504156,0.618943394601872,0.5516441305505546,1.30466038377662,0.3193532091295865,3.312773016985743,1.4164854828974693,4446,1.010914667081635,2.449308492167188,1.5588749180995205,0.7095596267847522
tpehgt_p012.dat,0.019545812648536796,-5.6769966215383425,0.8307771669379813,0.5882002200012748,0.5722984734423547,0.7954063180139853,0.297195371824544,3.0349177649642476,0.8741281767047435,4208,1.010662816921664,2.3854542593510284,1.4631926813845555,0.6898430509494528
tpehgt_p013.dat,0.016335373411759873,-5.935856755927012,0.8319464899217219,0.5407920376558752,0.5220840824209761,0.7841260368875275,0.2516912451991918,3.5961631711954207,0.8844033414650059,3124,1.0108702023322147,2.7563777815880655,1.487497943900379,0.7142283410821888
tpehgt_t001.dat,0.013651128263157172,-6.194835995230796,0.8671048622989189,0.5843117307170563,0.4956578166881822,0.7963785787542438,0.2869049335955433,3.4744913357094664,0.8475720123403905,5383,1.0121020173958406,2.5688111687425144,1.641008807024105,0.7262544066966768
tpehgt_t002.dat,0.023686733979527877,-5.399776901976208,0.8097545872885938,0.5160069997579951,0.5093361210087408,0.7083763535643107,0.23420743112100642,3.5787598672452576,0.8210367775056269,3726,1.0100355774981493,2.835489252068506,1.4553286166952957,0.7299097455027882
tpehgt_t003.dat,0.01952697839213772,-5.678387466148445,0.822003084699345,0.5369057361812043,0.5133624570089694,0.6495548898713349,0.24925568274227988,3.559327006924311,0.754040073892523,4294,1.0106524752615864,2.640241492536662,1.5052429361930635,0.7411865427361252
tpehgt_t004.dat,0.018182847112484,-5.781278072010438,0.8344546648748856,0.48094023278145775,0.4837733698135783,0.753043091381347,0.20404785596112957,4.339739809972651,0.8254266337995988,2942,1.0109436570059978,2.664874148066497,1.3968282840965198,0.7611348947997888
tpehgt_t005.dat,0.018233132180253197,-5.7772937736106975,0.8322846177745905,0.48170634344756563,0.4551726523464555,0.7623577973681597,0.20373775418955412,4.463900175640317,0.8272597916545781,2590,1.0109475218030821,2.7258897332331102,1.4463993961314634,0.7986606513315657
tpehgt_t006.dat,0.026469029824388677,-5.2395508734149345,0.79739676137683,0.4888497971204901,0.5122714877771812,0.6098203750218127,0.21617589341994983,3.5543333643808284,0.700623798990994,2878,1.009467668421085,2.467847248529524,1.386054061637678,0.7211231669997499
tpehgt_t007.dat,0.015705613875541976,-5.992575855960793,0.8145565496140653,0.5256852104578682,0.5183663892283894,0.7305364927054396,0.2435920028401572,3.373393295128956,0.8012120316851568,3539,1.0102563574093906,2.513844168890998,1.4467993499492624,0.7156440088665594
tpehgt_t008.dat,0.013633553317981177,-6.1966945684877786,0.8267673261760654,0.5393138964758218,0.4923075284732888,0.7020956891794341,0.24910006605854226,3.7315306107920674,0.7657090174230836,3916,1.01087406948273,2.659008078663484,1.4738478918128073,0.7766604074809542
tpehgt_t009.dat,0.009959532676819849,-6.649706235205261,0.7592018290472947,0.44445290356961337,0.4858868385936768,0.4969879928632253,0.17954173168774207,4.705509887940874,0.6359886150390444,2538,1.0102187542310268,2.4645101588020815,1.307684694978767,0.7497653204336175
tpehgt_t010.dat,0.005115788514118861,-7.610827659992663,0.7800145564577156,0.570838901783944,0.5170102646657797,1.2463598019144109,0.26998568997556915,4.005369715954452,1.3766748865848628,3426,1.0113795979269546,2.512167495582238,1.4629797247631549,0.7068363190491129
tpehgt_t011.dat,0.00740640324045406,-7.077011185710694,0.8413677072979456,0.712528380816447,0.5872910609967471,0.9539101851090369,0.4382949879629935,2.3831164757039924,1.0417710229208712,6438,1.0116065893253352,3.415971226402908,1.6739596082638277,0.6683074288373549
tpehgt_t012.dat,0.01069359393979815,-6.547109389313423,0.819013398984947,0.47060890095714275,0.4489941223332142,0.6693981130945201,0.1932674211176806,5.0006676105866354,0.7569026775952694,4105,1.0113359364006185,2.5767582338733797,1.4765874482904924,0.7823015830823103
tpehgt_t013.dat,0.00381372086336544,-8.034585031933215,0.7852963669459654,0.6788647557039595,0.5883178192551414,1.3072098582288978,0.38652513537396554,2.821040876752604,1.4297131309262125,4786,1.0110515017299497,3.6744114761540154,1.600971281412831,0.682644671634017
